House_ID,Area,Bedrooms,Bathrooms,Garage,Floors,Has_Garden,Location_Score,Year_Built,Distance_Center,Renovated,Price
92855,3486,2,3,0,3,1,10,1997,24,0,404600
92856,2913,1,2,0,3,0,4,1970,37,1,274800
92857,2192,5,3,0,2,1,10,1980,23,1,293700
92858,1260,4,3,1,1,0,5,2009,34,1,192000
92859,1345,1,1,0,3,0,7,2016,35,0,161000
92860,2297,4,3,1,3,1,1,2005,9,1,333200
92861,1509,3,3,0,2,0,9,1987,20,1,208900
92862,2804,4,3,0,3,1,1,1990,32,0,319400
92863,843,4,2,0,2,0,7,1996,28,1,140300
92864,2588,3,1,1,3,0,7,1976,13,0,306300
92865,2158,2,2,0,1,1,10,1995,30,1,256800
92866,2171,3,1,0,3,1,1,2014,28,1,273100
92867,2631,2,3,0,2,0,10,1974,42,1,267100
92868,2085,1,3,1,2,1,3,1979,10,0,248500
92869,874,3,3,0,3,0,1,2005,7,0,162900
92870,2349,5,3,1,1,1,3,2015,22,0,329900
92871,2714,1,2,0,1,0,4,1978,32,0,257400
92872,1267,4,3,1,3,1,8,1999,13,0,225200
92873,804,1,2,0,1,0,9,2003,27,0,108900
92874,3148,5,2,0,1,0,9,1985,48,0,333800
92875,2010,4,3,1,3,1,1,1998,15,0,281500
92876,2024,2,3,1,1,0,6,2003,47,1,224900
92877,2313,3,3,1,3,0,9,1996,29,1,295800
92878,3333,1,2,1,1,0,5,1981,41,0,318800
92879,1748,5,3,0,1,0,8,1987,8,0,258800
92880,3098,5,3,0,3,1,7,2006,5,0,427300
92881,1466,5,2,1,3,0,3,2018,49,0,199100
92882,868,3,2,1,2,1,10,1974,6,1,163800
92883,3407,1,2,0,2,0,1,1993,7,0,376200
92884,2072,4,1,1,3,1,4,2006,4,1,315200
92885,1031,4,2,0,1,0,3,2020,16,1,190100
92886,2446,5,3,1,2,1,7,1972,41,0,279100
92887,3176,4,1,1,2,0,5,1979,26,0,351600
92888,2702,1,2,1,1,0,10,2019,13,1,352700
92889,1592,4,2,0,1,1,9,2014,13,0,255700
92890,1959,3,2,0,2,0,1,2003,17,0,246400
92891,2413,3,2,1,1,0,6,1982,32,1,270300
92892,3590,3,2,1,2,0,4,1973,11,0,402500
92893,1566,4,3,0,1,1,7,2021,22,1,254600
92894,2495,1,1,1,1,1,8,1982,5,0,297000
92895,3326,3,3,0,1,1,5,1988,5,0,402100
92896,1884,5,1,1,1,0,5,2011,40,0,240400
92897,886,5,2,1,2,1,10,1988,43,0,137100
92898,2827,5,2,1,1,1,7,2003,47,0,331200
92899,1982,4,3,0,3,0,9,2021,8,0,314200
92900,3814,5,2,1,2,0,3,1993,31,0,432900
92901,3246,4,2,0,1,0,6,1978,46,1,330600
92902,3593,3,2,0,1,1,2,1982,4,1,420300
92903,2405,1,3,1,1,1,3,1970,9,0,270000
92904,2223,2,3,0,1,1,7,1974,42,1,223300
92905,3309,3,3,1,2,1,10,2017,17,1,439400
92906,3211,2,1,1,2,0,1,1981,24,0,332100
92907,880,4,2,1,3,0,1,1997,36,0,125000
92908,3561,3,2,1,1,1,3,1984,20,1,405100
92909,2940,2,2,1,2,0,2,1999,5,0,358500
92910,3721,5,2,1,3,0,9,2015,24,1,478100
92911,871,4,2,1,2,0,2,1977,36,1,110100
92912,1880,5,1,1,2,1,2,2010,29,1,265500
92913,2346,5,1,1,3,1,2,1972,4,1,314600
92914,3354,2,2,0,1,0,5,2008,16,1,394400
92915,2481,3,3,1,3,0,8,2023,9,0,360600
92916,2252,1,3,1,3,0,10,2014,20,0,296200
92917,1519,2,2,0,2,0,8,1999,15,1,212400
92918,2426,2,2,0,2,0,6,1980,10,0,280600
92919,3446,4,2,0,1,1,7,1981,11,0,407100
92920,3245,1,2,1,2,1,7,1990,36,0,339500
92921,3307,2,1,1,2,1,9,1994,19,0,384200
92922,3468,2,2,0,2,1,1,1993,49,0,335300
92923,3052,2,3,0,2,1,10,2017,42,0,351200
92924,3823,4,2,0,1,0,1,1990,35,1,406800
92925,896,2,2,1,2,1,7,2014,4,0,186600
92926,3319,4,3,1,3,0,9,1983,7,0,419400
92927,2283,2,2,0,1,0,1,2025,10,1,305300
92928,1064,4,1,1,1,0,3,2000,48,0,121400
92929,1068,4,1,1,3,1,3,1987,8,1,187800
92930,1740,2,3,1,2,1,2,1973,23,0,196500
92931,1063,1,2,0,2,0,2,2005,44,1,107300
92932,3671,2,2,1,2,1,3,2016,3,1,466600
92933,3863,1,3,1,1,0,8,2024,13,0,467800
92934,2432,4,2,1,2,0,5,1986,19,0,299700
92935,806,4,1,1,1,1,1,1981,27,0,110100
92936,3999,5,1,1,2,0,7,2024,18,0,504900
92937,1198,3,1,1,2,0,6,1999,25,1,174300
92938,983,4,2,0,3,1,6,2020,27,0,179800
92939,3463,2,1,0,2,1,4,2022,36,0,384300
92940,3955,4,3,1,3,1,10,2007,15,1,510000
92941,3287,1,1,0,1,0,6,1988,40,0,311700
92942,3652,5,1,0,2,1,10,1985,48,1,397200
92943,2352,5,1,1,1,1,10,1985,24,1,308200
92944,892,3,1,1,3,0,7,1985,17,0,139700
92945,3636,3,1,0,2,0,3,2014,49,1,383100
92946,2413,2,3,1,1,0,9,2010,10,1,332300
92947,3324,5,1,1,2,0,2,2017,6,1,445400
92948,3208,5,1,1,3,0,7,2014,8,0,433800
92949,910,3,1,1,2,0,5,2018,4,1,194000
92950,2165,3,3,0,2,1,3,1984,3,0,284000
92951,1107,2,3,0,2,0,2,1981,19,1,140200
92952,1216,1,2,1,2,1,6,2024,17,1,204100
92953,876,2,3,1,3,0,1,1982,10,1,140600
92954,3593,1,3,0,3,0,6,2023,20,0,423300
92955,1406,5,1,0,2,1,8,1973,26,0,182600
92956,1869,3,2,1,2,1,2,2019,0,1,301900
92957,2149,1,1,0,2,0,8,1994,49,0,197400
92958,3062,5,1,1,2,0,10,2009,35,1,383700
92959,3686,3,1,1,2,0,1,2003,1,1,453100
92960,1240,1,2,0,1,1,5,2017,15,0,182500
92961,1587,4,3,0,2,0,7,1992,26,1,218700
92962,1379,3,2,0,3,0,9,1970,14,0,178900
92963,2123,1,3,0,3,1,3,2023,45,0,238800
92964,2109,5,1,0,2,1,5,2006,31,0,272400
92965,2622,3,1,0,3,0,9,2002,38,1,301200
92966,1438,1,2,0,2,1,5,2018,23,0,194300
92967,3341,3,3,1,3,1,2,1978,13,1,396600
92968,2568,4,3,0,3,0,5,1971,17,0,301300
92969,2517,3,3,1,1,0,8,2012,28,0,318700
92970,1325,2,2,1,1,1,3,2004,16,0,190500
92971,2437,3,2,1,1,1,10,2000,2,0,342700
92972,2998,4,1,1,3,1,5,2013,24,0,379800
92973,2660,5,2,1,1,0,1,1993,5,0,349500
92974,3539,2,3,0,3,0,7,1983,19,0,391400
92975,1690,1,2,0,3,0,5,1991,7,0,213500
92976,3826,1,3,0,1,0,3,2016,16,0,433600
92977,2001,4,2,1,3,1,2,1995,47,0,226600
92978,2790,4,2,0,3,0,9,1973,5,1,353500
92979,3572,2,2,0,1,1,9,1992,50,1,363200
92980,2368,1,3,0,3,1,4,2022,13,0,312300
92981,3827,5,1,1,1,1,8,2007,26,1,470700
92982,808,5,2,1,2,0,6,1982,11,1,164300
92983,2174,2,2,0,2,1,9,2013,8,0,303400
92984,3623,1,3,0,2,1,6,1997,27,1,399800
92985,1002,4,2,0,2,0,10,2007,8,0,196200
92986,3110,3,3,1,1,1,5,2023,40,0,371000
92987,1972,1,1,1,1,0,8,2012,11,0,259700
92988,3856,4,2,0,2,1,4,1980,46,0,391600
92989,1915,4,2,1,1,0,2,2006,17,0,262000
92990,1364,1,3,0,2,1,4,1988,46,0,125400
92991,1326,1,3,0,2,0,4,1986,1,1,188100
92992,2279,2,1,1,3,0,9,1989,35,1,256400
92993,3908,5,1,1,2,0,5,2001,35,1,450300
92994,2414,2,3,0,3,1,6,2005,37,0,277900
92995,1779,3,3,1,3,1,7,2024,42,0,245900
92996,1461,2,3,0,3,1,3,1981,29,1,171600
92997,2825,5,1,1,1,1,9,2002,28,1,364500
92998,2256,3,2,1,1,1,1,1996,38,0,248600
92999,1347,1,3,1,2,1,7,1999,44,1,158700
93000,893,5,1,1,2,0,9,2015,6,0,207300
93001,1664,5,3,0,1,1,3,2018,48,0,217400
93002,3323,1,1,0,1,1,3,2003,41,1,335800
93003,965,3,1,1,1,1,8,2016,42,0,142500
93004,1863,3,3,0,1,1,5,2017,31,0,245800
93005,1887,1,3,1,2,1,3,2020,34,0,233700
93006,2275,5,2,0,1,1,6,2009,40,1,289500
93007,2605,1,1,1,3,0,3,1979,7,1,299000
93008,2465,4,3,1,3,1,8,1986,25,1,321000
93009,3844,3,1,0,3,0,4,2001,2,0,459400
93010,2574,2,3,1,2,1,9,1982,32,1,296400
93011,3229,2,2,1,1,0,8,2021,49,1,359400
93012,3294,1,2,1,3,1,10,2008,15,0,402900
93013,1074,5,2,0,1,1,3,1994,45,0,133900
93014,3949,5,2,1,2,0,8,2024,40,0,473900
93015,2972,4,1,1,2,1,10,2001,34,1,364200
93016,1320,4,2,0,3,1,2,2022,34,1,204000
93017,2112,5,1,1,1,0,5,2004,30,0,271200
93018,1950,4,3,0,2,1,9,1998,25,1,272500
93019,3063,5,2,1,3,1,2,2014,21,1,407800
93020,1929,2,2,1,2,0,6,2003,34,1,232900
93021,3572,3,2,0,3,1,2,2023,21,1,439700
93022,2379,5,1,0,2,1,5,1973,23,1,285400
93023,3444,2,3,0,1,1,4,2023,38,0,387400
93024,2904,5,3,1,3,0,5,1984,37,0,335900
93025,3591,1,2,0,2,0,2,1973,33,0,337600
93026,1413,1,2,0,3,0,6,2021,38,1,178300
93027,971,2,1,1,1,0,6,1998,3,1,170600
93028,3976,3,2,0,2,0,10,2017,31,1,466100
93029,2787,1,2,0,2,1,10,2011,47,0,296200
93030,805,5,1,0,2,0,6,2017,10,0,180500
93031,1857,1,3,1,3,1,9,1998,8,1,269700
93032,3768,4,3,0,2,1,2,1995,16,1,450800
93033,1338,4,1,0,2,0,3,2008,3,0,219300
93034,3364,1,3,1,1,1,1,2000,15,1,389900
93035,3319,5,2,1,1,0,8,1997,47,0,370400
93036,2431,5,3,1,2,1,7,1982,18,0,322100
93037,2078,3,3,1,3,0,4,1991,2,1,297800
93038,1355,4,2,1,3,0,7,1996,37,0,182000
93039,3713,3,3,1,2,1,6,2000,1,1,478800
93040,1404,5,1,0,3,0,10,1999,2,1,252400
93041,1046,5,2,0,1,0,4,2025,50,1,157600
93042,3620,2,1,0,1,1,9,1988,31,0,380500
93043,1116,2,3,0,3,0,10,2018,27,0,178100
93044,2074,1,3,1,1,0,2,1974,24,1,217400
93045,1553,3,1,0,2,1,9,2018,49,0,189800
93046,3946,2,2,1,3,0,3,1982,12,1,443600
93047,2630,4,2,1,1,0,3,1996,21,0,319500
93048,3087,4,2,1,3,1,10,1993,37,0,364200
93049,935,3,2,1,2,1,5,2000,34,1,144500
93050,3074,4,1,0,3,1,10,1975,26,0,348400
93051,1258,2,1,0,2,1,6,2010,25,0,172300
93052,2419,1,1,1,2,0,6,1991,10,1,290900
93053,3739,2,2,0,3,1,6,2014,5,1,469400
93054,3602,2,1,1,1,1,3,2017,7,1,446700
93055,3786,5,1,0,1,0,3,2005,46,1,410600
93056,1909,2,2,1,3,0,1,2003,21,0,236400
93057,3784,4,3,0,1,0,7,1999,28,1,439400
93058,1935,1,3,1,3,1,3,1995,0,0,267500
93059,868,2,2,0,3,0,5,2013,36,1,126800
93060,3841,4,3,1,2,0,8,1978,35,0,419600
93061,2185,4,2,1,2,1,5,2020,34,0,292500
93062,2817,1,3,0,3,1,9,2023,39,1,336200
93063,1085,3,3,1,3,0,8,1985,44,0,130500
93064,2266,3,1,1,2,0,6,2007,31,0,273100
93065,2998,3,2,0,3,0,6,1982,28,1,332800
93066,2307,3,2,0,3,0,6,2015,8,0,319700
93067,1240,3,3,0,2,0,6,2002,35,0,161500
93068,1720,1,1,0,2,0,2,2009,45,1,170500
93069,1999,4,3,1,2,1,10,1985,13,1,292400
93070,2533,5,2,1,2,1,10,2015,38,1,343300
93071,2377,1,2,1,2,1,2,1994,27,1,267200
93072,3900,4,3,0,1,1,3,2015,23,0,465500
93073,3444,3,2,1,2,1,4,1973,36,1,363400
93074,1540,5,3,1,2,0,7,2007,16,1,262000
93075,3532,4,2,1,2,0,9,1993,49,0,379700
93076,3400,1,1,0,1,1,2,1976,32,1,328000
93077,1512,3,1,1,3,0,10,1981,12,0,211200
93078,2654,5,3,0,1,1,7,2011,35,0,336900
93079,3222,4,2,1,1,0,6,2019,9,0,425700
93080,3278,3,3,0,1,0,8,1998,36,1,367800
93081,3459,1,2,1,2,0,2,2003,35,0,359400
93082,2174,4,3,1,3,0,4,1983,46,1,243400
93083,3763,5,1,1,2,1,3,2021,35,0,450800
93084,3341,4,3,1,3,0,8,1984,12,1,420100
93085,1970,5,2,0,3,1,2,1990,32,0,243000
93086,3424,3,3,0,2,0,9,1975,19,1,389900
93087,2428,2,1,0,1,0,9,1975,10,1,280800
93088,3049,2,1,0,2,0,6,1978,21,1,326400
93089,2627,4,3,1,3,1,3,2006,34,0,326700
93090,2742,1,2,0,2,1,9,2015,3,0,359700
93091,3260,3,2,0,3,1,1,1981,17,0,363500
93092,1019,3,3,1,1,1,9,1970,27,1,143400
93093,3659,4,2,1,2,1,8,1979,19,0,427400
93094,2598,3,1,0,2,1,1,1993,45,0,259300
93095,3774,4,3,1,2,1,5,2011,21,0,466900
93096,1416,4,2,0,1,1,4,1989,9,1,216100
93097,1050,1,2,0,3,0,2,2003,2,1,170000
93098,2785,2,3,1,3,0,9,2010,39,0,325000
93099,3822,2,1,0,2,1,10,2016,40,1,427200
93100,3596,3,3,0,2,0,4,1981,50,0,349600
93101,1514,2,1,1,3,0,8,2005,32,0,191400
93102,3925,5,3,1,3,1,8,2006,9,0,514000
93103,3285,1,3,0,3,1,1,1976,8,0,359500
93104,1317,3,1,1,1,0,5,2009,20,1,198700
93105,2781,1,2,1,2,1,10,2001,33,1,321600
93106,1675,2,2,1,3,1,4,2001,16,0,230500
93107,3644,5,1,1,2,1,2,1993,15,0,438900
93108,3914,3,3,0,3,1,10,1972,18,0,441400
93109,1506,1,1,0,3,0,8,2024,43,0,175100
93110,1809,4,2,1,2,1,2,1978,22,1,231900
93111,3095,1,2,0,2,0,6,2018,4,0,384500
93112,2188,2,2,0,1,0,10,1993,45,0,222300
93113,2141,4,1,0,1,0,10,1986,30,0,248100
93114,1580,1,2,0,3,1,5,2006,34,0,183000
93115,2382,3,1,1,2,0,8,2021,41,1,294700
93116,987,2,3,1,3,1,7,2000,22,0,162700
93117,1070,5,3,0,2,0,4,1993,45,0,136500
93118,2081,5,2,1,2,0,8,1998,16,0,297100
93119,1425,3,2,0,3,0,8,2004,45,0,169000
93120,2629,4,2,1,3,0,7,1989,39,0,299400
93121,2065,3,3,0,3,1,9,1995,2,1,308500
93122,2941,3,2,0,1,1,8,1997,35,1,335600
93123,3541,5,3,0,3,1,8,1990,50,1,397100
93124,3355,3,2,1,2,1,1,2024,2,1,450500
93125,1787,4,1,0,3,1,3,2016,30,0,240700
93126,1094,3,3,1,1,1,1,1974,22,0,139400
93127,3327,1,2,1,2,0,5,2021,3,1,425200
93128,3891,3,2,0,3,1,7,1989,21,1,447600
93129,1561,2,3,0,1,1,3,1991,30,1,184100
93130,2227,1,1,1,3,1,3,2002,19,1,272200
93131,3266,5,2,1,3,0,5,2007,15,0,423100
93132,3263,4,3,1,1,1,3,1983,49,1,345800
93133,3376,2,3,1,3,1,5,1987,25,0,380100
93134,2386,5,1,1,2,1,7,2017,36,1,322600
93135,3508,2,3,1,2,1,6,1998,27,0,400300
93136,3510,5,3,1,2,0,2,2023,50,0,407000
93137,2962,5,2,1,2,0,10,1972,44,0,321200
93138,1658,3,2,1,2,1,2,2018,26,1,240800
93139,2329,3,1,1,3,1,6,1991,11,1,309400
93140,979,4,1,0,1,0,10,1997,12,1,176900
93141,3495,1,2,1,3,1,3,2003,8,1,421500
93142,1410,1,1,1,1,0,5,1994,28,1,161000
93143,1124,4,2,0,1,1,9,2015,49,1,162900
93144,989,3,3,0,3,1,8,1993,36,0,138900
93145,1760,5,3,0,1,1,8,1982,22,0,240000
93146,3575,1,3,0,1,0,6,2004,33,0,377000
93147,3519,5,3,0,1,0,3,1974,29,1,388400
93148,3670,4,2,0,1,0,3,2008,16,1,442000
93149,2112,3,1,0,1,0,6,1984,30,0,225200
93150,2081,5,3,0,2,1,9,1977,23,0,270600
93151,1035,4,3,0,1,1,5,1981,36,1,136500
93152,2217,3,3,1,1,1,5,2019,16,1,320700
93153,1540,1,1,0,3,1,3,2010,21,1,200500
93154,3425,3,2,0,2,0,2,2000,8,0,405500
93155,1259,3,1,1,3,0,2,1983,6,0,180900
93156,3581,2,3,1,2,1,6,1972,28,0,380100
93157,3886,5,2,0,1,1,5,2022,34,0,463600
93158,1270,5,2,0,3,1,8,2004,29,0,203500
93159,3731,1,1,0,2,0,5,2022,5,1,450600
93160,2801,2,3,0,3,1,4,1989,12,1,341100
93161,1628,2,1,0,1,0,1,2024,42,0,178800
93162,3518,2,1,0,1,0,8,1985,16,1,388800
93163,1050,1,3,0,3,1,1,1999,15,1,155500
93164,1989,1,3,0,2,1,2,1971,23,1,208400
93165,2492,2,3,0,1,0,9,2014,44,1,285200
93166,2029,3,1,1,2,1,6,2017,16,0,287900
93167,1944,4,3,0,3,0,9,2016,22,0,284400
93168,1482,2,2,0,1,1,2,2013,37,1,180700
93169,2457,3,1,0,1,1,3,2017,49,0,264200
93170,1078,2,2,0,3,1,3,1974,22,1,131800
93171,1800,4,1,0,2,1,10,1970,43,1,194500
93172,2309,2,2,1,1,0,5,1983,13,0,270400
93173,2331,1,2,1,1,1,9,2012,35,0,272600
93174,2042,2,3,1,2,0,3,1983,1,1,272700
93175,882,3,2,1,1,1,10,1987,38,0,120200
93176,1676,5,1,1,3,1,2,2013,46,0,218600
93177,1675,1,3,0,2,0,4,2016,10,1,239500
93178,2099,5,1,1,1,0,6,2020,20,0,302900
93179,1021,4,3,0,2,0,10,2008,5,0,208600
93180,2364,4,2,1,2,0,5,2023,26,0,319400
93181,1447,3,3,1,2,1,1,2008,4,0,238700
93182,3933,5,1,0,3,0,5,1983,12,0,457300
93183,3245,5,1,0,1,1,6,1970,19,0,367000
93184,1989,1,1,1,2,0,5,1995,36,0,203900
93185,2978,1,2,1,2,1,10,1975,1,0,356300
93186,2594,2,2,1,1,1,4,2005,38,0,287400
93187,2134,1,2,1,2,0,3,2024,15,1,286900
93188,3053,3,1,1,1,0,6,1983,20,1,348300
93189,1819,3,1,1,2,1,5,2017,15,1,273400
93190,2123,5,3,1,2,1,1,1997,40,1,268300
93191,3728,1,1,0,2,1,10,2006,0,1,457800
93192,3786,1,3,1,3,0,5,2020,11,0,459100
93193,3016,3,1,0,1,0,9,1998,48,1,315600
93194,954,4,2,1,3,1,9,2009,36,1,173400
93195,1915,2,1,1,3,0,1,1975,3,0,231000
93196,1979,3,3,1,2,0,8,2018,14,0,294900
93197,804,2,3,0,1,0,6,2003,42,0,95400
93198,3530,4,2,0,2,1,4,2001,28,1,414000
93199,2374,3,2,0,2,0,10,2004,50,1,264400
93200,3881,2,3,0,3,0,9,2022,43,1,439600
93201,3422,5,1,0,3,0,4,2015,7,0,443700
93202,3624,5,1,0,3,0,9,2010,15,0,456900
93203,1907,3,1,0,1,0,7,2025,2,1,296700
93204,1678,5,1,0,3,1,1,1999,48,1,198800
93205,1852,1,2,1,2,0,5,1971,18,1,205200
93206,2235,5,2,0,3,1,2,1991,31,1,279000
93207,2218,3,3,1,1,1,6,1996,50,1,248800
93208,3060,4,1,0,3,0,1,1972,37,1,310500
93209,3318,3,1,0,1,0,7,1986,26,1,362800
93210,1020,3,2,0,2,0,1,1996,21,1,146500
93211,1582,5,2,0,1,1,3,2007,8,0,253200
93212,1975,2,3,0,3,0,9,1994,7,0,268000
93213,2882,3,2,0,2,1,9,1986,3,0,364700
93214,2908,5,1,1,3,1,5,2009,48,0,340800
93215,2099,2,2,1,3,0,6,1978,19,1,250400
93216,1625,1,2,1,1,0,6,2023,12,1,242500
93217,1758,2,3,0,2,0,8,1982,35,1,194300
93218,3459,4,2,0,3,1,9,2011,34,0,413900
93219,3562,1,2,1,2,1,8,1998,18,1,415200
93220,2582,4,1,0,1,0,6,2002,50,1,277200
93221,1499,2,1,0,2,0,4,2003,50,0,141900
93222,3251,1,3,0,2,1,6,2013,50,0,337100
93223,2421,1,2,0,3,0,4,1985,13,1,276600
93224,2423,2,1,0,2,0,9,1994,25,1,279800
93225,1247,5,2,1,2,1,7,1994,26,1,205700
93226,1453,5,2,0,1,1,2,1985,22,1,202300
93227,1987,2,2,0,2,0,1,2019,19,1,259200
93228,940,3,2,0,3,0,4,2014,1,0,188500
93229,1056,2,1,0,2,0,7,2018,40,0,133600
93230,3350,2,2,1,3,0,4,2013,47,0,357500
93231,3217,3,2,0,3,1,8,2008,31,1,386200
93232,2092,3,1,1,3,0,10,2025,5,1,330700
93233,1986,1,3,0,3,1,3,2025,36,0,240600
93234,2353,2,1,1,1,0,10,2025,49,0,267800
93235,1473,2,3,0,3,0,6,1996,45,1,163800
93236,3923,1,3,1,3,0,5,2002,4,0,465300
93237,1125,5,1,1,1,1,1,1978,23,1,162000
93238,1881,4,1,1,1,1,5,2025,46,0,241100
93239,1082,3,1,0,2,0,2,2016,3,0,189700
93240,1880,5,1,0,1,1,8,2019,21,1,287500
93241,1179,3,1,1,1,1,3,1988,0,0,188900
93242,1681,1,1,1,2,1,9,2017,17,0,237600
93243,3880,2,2,1,1,1,2,2017,22,0,448000
93244,2527,2,3,1,2,0,5,1983,21,1,295200
93245,1390,2,1,1,3,0,1,2022,5,1,229500
93246,1462,5,1,0,2,1,10,1987,22,0,212200
93247,1626,4,1,0,1,1,3,2003,26,0,211600
93248,2328,1,3,1,2,1,3,1992,36,0,246800
93249,1077,2,3,0,3,1,7,1987,23,0,149200
93250,2257,5,2,1,2,1,8,1976,5,0,315200
93251,3254,2,2,1,3,0,7,2006,27,0,376900
93252,883,5,1,0,2,0,3,1993,15,0,150800
93253,3283,3,2,1,2,0,7,2017,31,1,398800
93254,2598,1,2,1,1,0,8,2013,10,0,329800
93255,2992,3,3,0,2,0,9,1979,46,1,310200
93256,2726,4,1,1,3,0,10,1973,50,1,284600
93257,1544,5,2,1,2,1,1,1987,7,1,244900
93258,950,4,1,0,1,0,1,2007,44,1,118000
93259,1348,1,3,1,1,1,7,2019,1,0,233300
93260,3683,4,2,0,3,0,4,2023,33,1,440800
93261,3048,1,3,1,1,1,2,1995,32,0,322800
93262,2277,4,3,0,1,1,7,2024,29,1,318200
93263,1308,3,2,1,2,0,6,1980,11,0,185300
93264,1161,4,2,0,3,0,10,2001,39,1,169600
93265,2015,4,2,1,1,1,4,1999,45,0,233000
93266,1329,4,2,0,1,1,5,2021,29,1,211400
93267,962,2,1,1,3,1,7,2023,0,0,206200
93268,3126,5,2,1,2,1,5,1974,32,0,353600
93269,3198,3,3,0,2,1,10,2013,19,1,413300
93270,1011,2,2,0,3,0,5,1983,33,0,108600
93271,1958,3,1,0,2,0,4,1990,1,0,258300
93272,1643,5,3,0,1,0,1,1993,1,0,250800
93273,1307,5,2,1,2,1,7,2010,6,0,250700
93274,3332,3,1,1,2,1,5,1992,46,0,346200
93275,1744,2,2,0,2,1,7,1984,0,0,239400
93276,1817,3,1,0,3,1,9,1990,49,0,191200
93277,1554,2,1,1,2,0,7,2005,42,0,175400
93278,2520,4,3,0,2,0,6,1987,41,1,282500
93279,1507,2,3,0,2,0,2,2015,44,1,176700
93280,2731,2,1,0,2,1,7,1986,43,1,277600
93281,3374,5,1,1,3,0,7,1973,35,0,368900
93282,2209,2,2,1,1,0,5,1997,13,0,274400
93283,3737,3,2,0,2,0,6,2012,47,1,405200
93284,1258,2,3,0,3,1,7,1970,29,0,141300
93285,1623,3,2,1,2,0,3,1970,26,0,178300
93286,3968,3,3,0,1,0,3,1970,46,0,376800
93287,1837,5,3,1,1,1,3,2019,39,0,257200
93288,3525,5,1,1,1,1,2,1991,13,0,425000
93289,1415,4,1,0,3,0,7,1980,7,0,204000
93290,803,1,3,1,1,0,8,1984,35,0,88800
93291,1458,3,2,1,2,1,8,2010,18,1,236800
93292,989,4,1,1,3,0,9,2012,29,0,172400
93293,1767,3,3,0,2,0,1,1998,32,1,211700
93294,2975,2,2,0,2,0,3,2008,45,0,305000
93295,2412,1,2,0,3,1,2,1979,24,1,255200
93296,3303,3,1,0,3,1,1,2007,21,1,389800
93297,877,2,1,1,3,1,10,1986,36,1,119700
93298,1233,3,2,0,1,1,4,2002,27,1,173800
93299,1425,1,2,0,3,0,8,2020,46,0,163500
93300,3996,5,3,0,3,0,5,2009,11,1,508100
93301,1011,1,2,0,1,1,7,1989,27,0,117600
93302,3040,4,1,0,1,0,3,1974,13,0,337500
93303,2411,4,1,1,2,1,6,2022,24,0,329100
93304,1026,3,1,0,2,0,4,1998,50,1,106600
93305,1139,2,2,0,1,0,4,2015,46,1,132900
93306,2667,2,2,1,3,1,9,1999,46,0,292700
93307,3857,1,3,0,3,1,2,1984,9,1,432200
93308,1478,1,3,0,2,1,4,1993,12,0,192800
93309,3260,2,3,1,2,1,8,1971,5,1,392500
93310,985,4,2,0,2,1,7,1989,47,0,118000
93311,1122,2,2,1,1,0,6,1992,21,1,157700
93312,1638,2,1,1,3,1,4,2014,16,1,241800
93313,1388,3,3,1,2,0,8,2019,41,0,196300
93314,3356,5,2,1,2,1,9,1986,9,1,438100
93315,874,1,1,1,1,0,4,2000,7,1,142900
93316,3187,3,2,1,2,1,8,1970,44,1,330700
93317,3166,1,1,0,2,1,6,2009,18,1,369600
93318,3086,2,2,1,1,0,6,1992,38,0,321600
93319,3357,1,3,1,2,0,2,2020,31,0,377200
93320,1594,4,1,1,1,0,10,2018,40,0,218400
93321,3301,3,2,0,1,0,9,2015,24,0,395100
93322,2696,1,3,1,1,0,9,2001,0,1,356600
93323,3929,1,1,0,3,1,3,1982,18,0,408900
93324,2457,2,2,1,3,0,1,1991,0,1,317700
93325,1524,4,3,0,1,0,7,2012,37,1,212900
93326,1777,5,1,0,3,0,8,1998,15,0,258200
93327,1696,4,1,1,2,1,4,1981,38,1,198600
93328,1041,2,3,1,3,0,1,2015,47,1,134600
93329,875,5,3,0,3,0,3,1972,30,1,126500
93330,1147,2,2,1,2,0,7,2024,26,1,189700
93331,3767,3,1,0,2,1,6,1973,12,1,422700
93332,2457,4,2,1,2,1,4,1998,16,1,329700
93333,2989,1,1,1,3,0,6,2003,14,0,349900
93334,1709,1,2,1,3,1,5,1979,10,0,212900
93335,2553,1,3,1,1,0,3,2025,39,1,295800
93336,2671,5,2,0,3,0,4,1998,19,1,345600
93337,2331,3,3,1,3,1,8,1990,4,0,326100
93338,2679,3,3,0,3,0,2,2006,33,0,307400
93339,1573,3,2,1,1,0,7,2022,21,0,237800
93340,912,3,3,1,3,1,10,2006,15,1,194700
93341,3340,4,3,0,3,1,6,2020,10,0,446000
93342,1149,5,2,0,3,0,1,2020,16,1,213900
93343,1564,4,1,0,3,1,5,1974,31,1,185900
93344,1590,4,2,1,2,1,2,2017,7,1,271500
93345,3890,3,1,1,1,1,9,1983,50,1,399000
93346,2552,3,1,0,1,1,10,1994,35,0,285700
93347,3064,1,1,1,2,1,1,1987,50,0,280400
93348,2323,3,2,1,2,1,6,1977,11,1,296800
93349,1441,4,1,1,2,0,6,1979,13,0,199600
93350,1513,4,1,1,3,1,5,2022,23,0,241800
93351,2516,2,3,1,2,1,8,2017,13,0,345100
93352,1210,5,3,0,3,1,9,2004,6,0,239000
93353,3358,4,2,0,1,0,1,2002,27,0,377300
